Date,Open,Close,High,Low
2006-07-03,1327.95796,1327.95796,1327.95796,1327.95796
2006-06-30,1319.93448,1319.93448,1319.93448,1319.93448
2006-06-29,1299.16124,1299.16124,1299.16124,1299.16124
2006-06-28,1273.36688,1273.36688,1273.36688,1273.36688
2006-06-27,1274.31065,1274.31065,1274.31065,1274.31065
2006-06-26,1281.19744,1281.19744,1281.19744,1281.19744
2006-06-23,1277.42501,1277.42501,1277.42501,1277.42501
2006-06-22,1279.57173,1279.57173,1279.57173,1279.57173
2006-06-21,1280.1523,1280.1523,1280.1523,1280.1523
2006-06-20,1270.33879,1270.33879,1270.33879,1270.33879
2006-06-19,1269.09356,1269.09356,1269.09356,1269.09356
2006-06-16,1278.09821,1278.09821,1278.09821,1278.09821
2006-06-15,1277.05998,1277.05998,1277.05998,1277.05998
2006-06-14,1250.87803,1250.87803,1250.87803,1250.87803
2006-06-13,1243.93842,1243.93842,1243.93842,1243.93842
2006-06-12,1269.59464,1269.59464,1269.59464,1269.59464
2006-06-09,1283.84883,1283.84883,1283.84883,1283.84883
2006-06-08,1276.0683,1276.0683,1276.0683,1276.0683
2006-06-07,1298.12629,1298.12629,1298.12629,1298.12629
2006-06-06,1306.00585,1306.00585,1306.00585,1306.00585
2006-06-05,1326.14917,1326.14917,1326.14917,1326.14917
2006-06-02,1342.76323,1342.76323,1342.76323,1342.76323
2006-06-01,1332.0209,1332.0209,1332.0209,1332.0209
2006-05-31,1322.24606,1322.24606,1322.24606,1322.24606
2006-05-30,1319.75398,1319.75398,1319.75398,1319.75398
2006-05-29,1334.56895,1334.56895,1334.56895,1334.56895
2006-05-26,1332.4259,1332.4259,1332.4259,1332.4259
2006-05-25,1319.74016,1319.74016,1319.74016,1319.74016
2006-05-24,1306.63233,1306.63233,1306.63233,1306.63233
2006-05-23,1314.30565,1314.30565,1314.30565,1314.30565
2006-05-22,1308.23259,1308.23259,1308.23259,1308.23259
2006-05-19,1321.98237,1321.98237,1321.98237,1321.98237
2006-05-18,1325.0717,1325.0717,1325.0717,1325.0717
2006-05-17,1336.15432,1336.15432,1336.15432,1336.15432
2006-05-16,1360.57362,1360.57362,1360.57362,1360.57362
2006-05-15,1363.72009,1363.72009,1363.72009,1363.72009
2006-05-12,1373.12404,1373.12404,1373.12404,1373.12404
2006-05-11,1391.14981,1391.14981,1391.14981,1391.14981
2006-05-10,1402.54655,1402.54655,1402.54655,1402.54655
2006-05-09,1406.27555,1406.27555,1406.27555,1406.27555
2006-05-08,1402.19252,1402.19252,1402.19252,1402.19252
2006-05-05,1399.6041,1399.6041,1399.6041,1399.6041
2006-05-04,1383.95223,1383.95223,1383.95223,1383.95223
2006-05-03,1377.57727,1377.57727,1377.57727,1377.57727
2006-05-02,1385.43005,1385.43005,1385.43005,1385.43005
2006-05-01,1375.2066,1375.2066,1375.2066,1375.2066
2006-04-28,1373.38351,1373.38351,1373.38351,1373.38351
2006-04-27,1374.53424,1374.53424,1374.53424,1374.53424
2006-04-26,1369.50779,1369.50779,1369.50779,1369.50779
2006-04-25,1364.38553,1364.38553,1364.38553,1364.38553
2006-04-24,1365.40946,1365.40946,1365.40946,1365.40946
2006-04-21,1370.00946,1370.00946,1370.00946,1370.00946
2006-04-20,1363.76203,1363.76203,1363.76203,1363.76203
2006-04-19,1363.38906,1363.38906,1363.38906,1363.38906
2006-04-18,1353.87058,1353.87058,1353.87058,1353.87058
2006-04-17,1339.33059,1339.33059,1339.33059,1339.33059
2006-04-14,1334.97552,1334.97552,1334.97552,1334.97552
2006-04-13,1334.90091,1334.90091,1334.90091,1334.90091
2006-04-12,1333.49193,1333.49193,1333.49193,1333.49193
2006-04-11,1337.23423,1337.23423,1337.23423,1337.23423
2006-04-10,1347.24334,1347.24334,1347.24334,1347.24334
2006-04-07,1346.28517,1346.28517,1346.28517,1346.28517
2006-04-06,1358.5491,1358.5491,1358.5491,1358.5491
2006-04-05,1356.24956,1356.24956,1356.24956,1356.24956
2006-04-04,1350.57837,1350.57837,1350.57837,1350.57837
2006-04-03,1343.33769,1343.33769,1343.33769,1343.33769
2006-03-31,1335.06931,1335.06931,1335.06931,1335.06931
2006-03-30,1342.9254,1342.9254,1342.9254,1342.9254
2006-03-29,1332.28781,1332.28781,1332.28781,1332.28781
2006-03-28,1328.79912,1328.79912,1328.79912,1328.79912
2006-03-27,1333.87368,1333.87368,1333.87368,1333.87368
2006-03-24,1335.51674,1335.51674,1335.51674,1335.51674
2006-03-23,1330.18108,1330.18108,1330.18108,1330.18108
2006-03-22,1337.31573,1337.31573,1337.31573,1337.31573
2006-03-21,1332.25826,1332.25826,1332.25826,1332.25826
2006-03-20,1340.14515,1340.14515,1340.14515,1340.14515
2006-03-17,1338.58265,1338.58265,1338.58265,1338.58265
2006-03-16,1334.48128,1334.48128,1334.48128,1334.48128
2006-03-15,1330.39051,1330.39051,1330.39051,1330.39051
2006-03-14,1325.37834,1325.37834,1325.37834,1325.37834
2006-03-13,1312.83361,1312.83361,1312.83361,1312.83361
2006-03-10,1303.84155,1303.84155,1303.84155,1303.84155
2006-03-09,1299.05936,1299.05936,1299.05936,1299.05936
2006-03-08,1295.72075,1295.72075,1295.72075,1295.72075
2006-03-07,1298.57799,1298.57799,1298.57799,1298.57799
2006-03-06,1308.70421,1308.70421,1308.70421,1308.70421
2006-03-03,1311.69807,1311.69807,1311.69807,1311.69807
2006-03-02,1314.15952,1314.15952,1314.15952,1314.15952
2006-03-01,1316.33345,1316.33345,1316.33345,1316.33345
2006-02-28,1309.451,1309.451,1309.451,1309.451
2006-02-27,1319.06749,1319.06749,1319.06749,1319.06749
2006-02-24,1313.12256,1313.12256,1313.12256,1313.12256
2006-02-23,1311.6573,1311.6573,1311.6573,1311.6573
2006-02-22,1308.60293,1308.60293,1308.60293,1308.60293
2006-02-21,1302.69012,1302.69012,1302.69012,1302.69012
2006-02-20,1302.38705,1302.38705,1302.38705,1302.38705
2006-02-17,1301.87614,1301.87614,1301.87614,1301.87614
2006-02-16,1303.18255,1303.18255,1303.18255,1303.18255
2006-02-15,1295.82193,1295.82193,1295.82193,1295.82193
2006-02-14,1293.61912,1293.61912,1293.61912,1293.61912
2006-02-13,1286.07225,1286.07225,1286.07225,1286.07225
2006-02-10,1291.20751,1291.20751,1291.20751,1291.20751
2006-02-09,1293.82286,1293.82286,1293.82286,1293.82286
2006-02-08,1288.60881,1288.60881,1288.60881,1288.60881
2006-02-07,1289.57988,1289.57988,1289.57988,1289.57988
2006-02-06,1297.8484,1297.8484,1297.8484,1297.8484
2006-02-03,1296.12657,1296.12657,1296.12657,1296.12657
2006-02-02,1304.51756,1304.51756,1304.51756,1304.51756
2006-02-01,1314.58186,1314.58186,1314.58186,1314.58186
2006-01-31,1313.21362,1313.21362,1313.21362,1313.21362
2006-01-30,1311.63474,1311.63474,1311.63474,1311.63474
2006-01-27,1311.68429,1311.68429,1311.68429,1311.68429
2006-01-26,1301.37899,1301.37899,1301.37899,1301.37899
2006-01-25,1291.0646,1291.0646,1291.0646,1291.0646
2006-01-24,1289.02249,1289.02249,1289.02249,1289.02249
2006-01-23,1286.60439,1286.60439,1286.60439,1286.60439
2006-01-20,1281.70112,1281.70112,1281.70112,1281.70112
2006-01-19,1296.50556,1296.50556,1296.50556,1296.50556
2006-01-18,1285.16902,1285.16902,1285.16902,1285.16902
2006-01-17,1295.45306,1295.45306,1295.45306,1295.45306
2006-01-16,1307.43115,1307.43115,1307.43115,1307.43115
2006-01-13,1306.76839,1306.76839,1306.76839,1306.76839
2006-01-12,1307.64466,1307.64466,1307.64466,1307.64466
2006-01-11,1311.64384,1311.64384,1311.64384,1311.64384
2006-01-10,1304.19157,1304.19157,1304.19157,1304.19157
2006-01-09,1309.4235,1309.4235,1309.4235,1309.4235
2006-01-06,1308.15271,1308.15271,1308.15271,1308.15271
2006-01-05,1295.40209,1295.40209,1295.40209,1295.40209
2006-01-04,1295.11466,1295.11466,1295.11466,1295.11466
2006-01-03,1281.29993,1281.29993,1281.29993,1281.29993
2006-01-02,1259.10885,1259.10885,1259.10885,1259.10885
2005-12-30,1257.7754,1257.7754,1257.7754,1257.7754
2005-12-29,1266.52498,1266.52498,1266.52498,1266.52498
2005-12-28,1268.08456,1268.08456,1268.08456,1268.08456
2005-12-27,1264.09278,1264.09278,1264.09278,1264.09278
2005-12-26,1271.84121,1271.84121,1271.84121,1271.84121
2005-12-23,1270.98266,1270.98266,1270.98266,1270.98266
2005-12-22,1270.02421,1270.02421,1270.02421,1270.02421
2005-12-21,1265.16677,1265.16677,1265.16677,1265.16677
2005-12-20,1262.17319,1262.17319,1262.17319,1262.17319
2005-12-19,1263.55243,1263.55243,1263.55243,1263.55243
2005-12-16,1267.82904,1267.82904,1267.82904,1267.82904
2005-12-15,1264.65218,1264.65218,1264.65218,1264.65218
2005-12-14,1270.94325,1270.94325,1270.94325,1270.94325
2005-12-13,1264.88548,1264.88548,1264.88548,1264.88548
2005-12-12,1260.54738,1260.54738,1260.54738,1260.54738
2005-12-09,1252.59059,1252.59059,1252.59059,1252.59059
2005-12-08,1248.68191,1248.68191,1248.68191,1248.68191
2005-12-07,1248.2007,1248.2007,1248.2007,1248.2007
2005-12-06,1252.66744,1252.66744,1252.66744,1252.66744
2005-12-05,1249.71541,1249.71541,1249.71541,1249.71541
2005-12-02,1249.70605,1249.70605,1249.70605,1249.70605
2005-12-01,1244.46239,1244.46239,1244.46239,1244.46239
2005-11-30,1231.41241,1231.41241,1231.41241,1231.41241
2005-11-29,1237.86766,1237.86766,1237.86766,1237.86766
2005-11-28,1238.78757,1238.78757,1238.78757,1238.78757
2005-11-25,1243.39933,1243.39933,1243.39933,1243.39933
2005-11-24,1243.0003,1243.0003,1243.0003,1243.0003
2005-11-23,1243.80106,1243.80106,1243.80106,1243.80106
2005-11-22,1236.4567,1236.4567,1236.4567,1236.4567
2005-11-21,1234.07536,1234.07536,1234.07536,1234.07536
2005-11-18,1227.14232,1227.14232,1227.14232,1227.14232
2005-11-17,1221.32954,1221.32954,1221.32954,1221.32954
2005-11-16,1207.99623,1207.99623,1207.99623,1207.99623
2005-11-15,1208.20194,1208.20194,1208.20194,1208.20194
2005-11-14,1213.60466,1213.60466,1213.60466,1213.60466
2005-11-11,1216.38701,1216.38701,1216.38701,1216.38701
2005-11-10,1210.52592,1210.52592,1210.52592,1210.52592
2005-11-09,1206.00108,1206.00108,1206.00108,1206.00108
2005-11-08,1206.97327,1206.97327,1206.97327,1206.97327
2005-11-07,1209.4995,1209.4995,1209.4995,1209.4995
2005-11-04,1207.14865,1207.14865,1207.14865,1207.14865
2005-11-03,1212.79503,1212.79503,1212.79503,1212.79503
2005-11-02,1205.80681,1205.80681,1205.80681,1205.80681
2005-11-01,1194.76822,1194.76822,1194.76822,1194.76822
2005-10-31,1193.88011,1193.88011,1193.88011,1193.88011
2005-10-28,1182.67438,1182.67438,1182.67438,1182.67438
2005-10-27,1175.40611,1175.40611,1175.40611,1175.40611
2005-10-26,1182.94274,1182.94274,1182.94274,1182.94274
2005-10-25,1184.78538,1184.78538,1184.78538,1184.78538
2005-10-24,1180.77116,1180.77116,1180.77116,1180.77116
2005-10-21,1168.07945,1168.07945,1168.07945,1168.07945
2005-10-20,1167.33028,1167.33028,1167.33028,1167.33028
2005-10-19,1175.27113,1175.27113,1175.27113,1175.27113
2005-10-18,1171.67585,1171.67585,1171.67585,1171.67585
2005-10-17,1183.6631,1183.6631,1183.6631,1183.6631
2005-10-14,1183.86198,1183.86198,1183.86198,1183.86198
2005-10-13,1173.84791,1173.84791,1173.84791,1173.84791
2005-10-12,1182.55959,1182.55959,1182.55959,1182.55959
2005-10-11,1188.74339,1188.74339,1188.74339,1188.74339
2005-10-10,1188.19783,1188.19783,1188.19783,1188.19783
2005-10-07,1193.96863,1193.96863,1193.96863,1193.96863
2005-10-06,1193.671,1193.671,1193.671,1193.671
2005-10-05,1200.79382,1200.79382,1200.79382,1200.79382
2005-10-04,1216.46213,1216.46213,1216.46213,1216.46213
2005-10-03,1220.77316,1220.77316,1220.77316,1220.77316
2005-09-30,1224.31401,1224.31401,1224.31401,1224.31401
2005-09-29,1221.83331,1221.83331,1221.83331,1221.83331
2005-09-28,1213.58947,1213.58947,1213.58947,1213.58947
2005-09-27,1207.46623,1207.46623,1207.46623,1207.46623
2005-09-26,1211.51525,1211.51525,1211.51525,1211.51525
2005-09-23,1204.52758,1204.52758,1204.52758,1204.52758
2005-09-22,1205.74691,1205.74691,1205.74691,1205.74691
2005-09-21,1208.63476,1208.63476,1208.63476,1208.63476
2005-09-20,1215.61547,1215.61547,1215.61547,1215.61547
2005-09-19,1217.00835,1217.00835,1217.00835,1217.00835
2005-09-16,1220.98193,1220.98193,1220.98193,1220.98193
2005-09-15,1214.24882,1214.24882,1214.24882,1214.24882
2005-09-14,1215.58226,1215.58226,1215.58226,1215.58226
2005-09-13,1214.61472,1214.61472,1214.61472,1214.61472
2005-09-12,1222.76945,1222.76945,1222.76945,1222.76945
2005-09-09,1225.58529,1225.58529,1225.58529,1225.58529
2005-09-08,1215.60111,1215.60111,1215.60111,1215.60111
2005-09-07,1220.61386,1220.61386,1220.61386,1220.61386
2005-09-06,1218.80245,1218.80245,1218.80245,1218.80245
2005-09-05,1209.86269,1209.86269,1209.86269,1209.86269
2005-09-02,1207.35472,1207.35472,1207.35472,1207.35472
2005-09-01,1206.30509,1206.30509,1206.30509,1206.30509
2005-08-31,1194.80703,1194.80703,1194.80703,1194.80703
2005-08-30,1181.43009,1181.43009,1181.43009,1181.43009
2005-08-29,1184.8854,1184.8854,1184.8854,1184.8854
2005-08-26,1184.72791,1184.72791,1184.72791,1184.72791
2005-08-25,1189.05185,1189.05185,1189.05185,1189.05185
2005-08-24,1189.08897,1189.08897,1189.08897,1189.08897
2005-08-23,1193.39768,1193.39768,1193.39768,1193.39768
2005-08-22,1198.70572,1198.70572,1198.70572,1198.70572
2005-08-19,1190.99309,1190.99309,1190.99309,1190.99309
2005-08-18,1187.97928,1187.97928,1187.97928,1187.97928
2005-08-17,1195.96657,1195.96657,1195.96657,1195.96657
2005-08-16,1198.40917,1198.40917,1198.40917,1198.40917
2005-08-15,1207.45438,1207.45438,1207.45438,1207.45438
2005-08-12,1208.19589,1208.19589,1208.19589,1208.19589
2005-08-11,1211.99751,1211.99751,1211.99751,1211.99751
2005-08-10,1203.61331,1203.61331,1203.61331,1203.61331
2005-08-09,1196.36504,1196.36504,1196.36504,1196.36504
2005-08-08,1189.95957,1189.95957,1189.95957,1189.95957
2005-08-05,1187.87686,1187.87686,1187.87686,1187.87686
2005-08-04,1198.23406,1198.23406,1198.23406,1198.23406
2005-08-03,1204.73549,1204.73549,1204.73549,1204.73549
2005-08-02,1201.07237,1201.07237,1201.07237,1201.07237
2005-08-01,1192.05355,1192.05355,1192.05355,1192.05355
2005-07-29,1188.16476,1188.16476,1188.16476,1188.16476
2005-07-28,1190.0404,1190.0404,1190.0404,1190.0404
2005-07-27,1183.33374,1183.33374,1183.33374,1183.33374
2005-07-26,1177.80462,1177.80462,1177.80462,1177.80462
2005-07-25,1178.77851,1178.77851,1178.77851,1178.77851
2005-07-22,1182.14121,1182.14121,1182.14121,1182.14121
2005-07-21,1179.10772,1179.10772,1179.10772,1179.10772
2005-07-20,1176.35364,1176.35364,1176.35364,1176.35364
2005-07-19,1173.40049,1173.40049,1173.40049,1173.40049
2005-07-18,1170.74598,1170.74598,1170.74598,1170.74598
2005-07-15,1173.75152,1173.75152,1173.75152,1173.75152
2005-07-14,1175.48896,1175.48896,1175.48896,1175.48896
2005-07-13,1171.40403,1171.40403,1171.40403,1171.40403
2005-07-12,1173.61256,1173.61256,1173.61256,1173.61256
2005-07-11,1168.24095,1168.24095,1168.24095,1168.24095
2005-07-08,1156.70023,1156.70023,1156.70023,1156.70023
2005-07-07,1145.15796,1145.15796,1145.15796,1145.15796
2005-07-06,1149.98579,1149.98579,1149.98579,1149.98579
2005-07-05,1151.99015,1151.99015,1151.99015,1151.99015
2005-07-04,1147.49205,1147.49205,1147.49205,1147.49205
2005-07-01,1147.83378,1147.83378,1147.83378,1147.83378
2005-06-30,1148.81306,1148.81306,1148.81306,1148.81306
2005-06-29,1153.77226,1153.77226,1153.77226,1153.77226
2005-06-28,1153.87395,1153.87395,1153.87395,1153.87395
2005-06-27,1147.07954,1147.07954,1147.07954,1147.07954
2005-06-24,1149.8112,1149.8112,1149.8112,1149.8112
2005-06-23,1157.16437,1157.16437,1157.16437,1157.16437
2005-06-22,1165.04403,1165.04403,1165.04403,1165.04403
2005-06-21,1164.14409,1164.14409,1164.14409,1164.14409
2005-06-20,1163.12595,1163.12595,1163.12595,1163.12595
2005-06-17,1166.84242,1166.84242,1166.84242,1166.84242
2005-06-16,1157.27285,1157.27285,1157.27285,1157.27285
2005-06-15,1152.59367,1152.59367,1152.59367,1152.59367
2005-06-14,1149.29846,1149.29846,1149.29846,1149.29846
2005-06-13,1146.57621,1146.57621,1146.57621,1146.57621
2005-06-10,1147.4001,1147.4001,1147.4001,1147.4001
2005-06-09,1148.39142,1148.39142,1148.39142,1148.39142
2005-06-08,1151.03845,1151.03845,1151.03845,1151.03845
2005-06-07,1150.66922,1150.66922,1150.66922,1150.66922
2005-06-06,1147.58006,1147.58006,1147.58006,1147.58006
2005-06-03,1146.65095,1146.65095,1146.65095,1146.65095
2005-06-02,1150.76174,1150.76174,1150.76174,1150.76174
2005-06-01,1148.81883,1148.81883,1148.81883,1148.81883
2005-05-31,1140.67684,1140.67684,1140.67684,1140.67684
2005-05-30,1148.83624,1148.83624,1148.83624,1148.83624
2005-05-27,1147.66586,1147.66586,1147.66586,1147.66586
2005-05-26,1145.28037,1145.28037,1145.28037,1145.28037
2005-05-25,1141.27215,1141.27215,1141.27215,1141.27215
2005-05-24,1144.97272,1144.97272,1144.97272,1144.97272
2005-05-23,1144.60989,1144.60989,1144.60989,1144.60989
2005-05-20,1137.92839,1137.92839,1137.92839,1137.92839
2005-05-19,1141.37346,1141.37346,1141.37346,1141.37346
2005-05-18,1135.00804,1135.00804,1135.00804,1135.00804
2005-05-17,1124.64771,1124.64771,1124.64771,1124.64771
2005-05-16,1120.58988,1120.58988,1120.58988,1120.58988
2005-05-13,1118.39839,1118.39839,1118.39839,1118.39839
2005-05-12,1124.69982,1124.69982,1124.69982,1124.69982
2005-05-11,1133.10722,1133.10722,1133.10722,1133.10722
2005-05-10,1134.24573,1134.24573,1134.24573,1134.24573
2005-05-09,1141.96248,1141.96248,1141.96248,1141.96248
2005-05-06,1140.61454,1140.61454,1140.61454,1140.61454
2005-05-05,1140.4301,1140.4301,1140.4301,1140.4301
2005-05-04,1140.21987,1140.21987,1140.21987,1140.21987
2005-05-03,1127.67736,1127.67736,1127.67736,1127.67736
2005-05-02,1125.76104,1125.76104,1125.76104,1125.76104
2005-04-29,1123.64164,1123.64164,1123.64164,1123.64164
2005-04-28,1114.97289,1114.97289,1114.97289,1114.97289
2005-04-27,1123.71381,1123.71381,1123.71381,1123.71381
2005-04-26,1126.46783,1126.46783,1126.46783,1126.46783
2005-04-25,1134.12008,1134.12008,1134.12008,1134.12008
2005-04-22,1129.85907,1129.85907,1129.85907,1129.85907
2005-04-21,1129.81765,1129.81765,1129.81765,1129.81765
2005-04-20,1118.48419,1118.48419,1118.48419,1118.48419
2005-04-19,1126.46939,1126.46939,1126.46939,1126.46939
2005-04-18,1117.0086,1117.0086,1117.0086,1117.0086
2005-04-15,1123.82265,1123.82265,1123.82265,1123.82265
2005-04-14,1137.4083,1137.4083,1137.4083,1137.4083
2005-04-13,1149.36818,1149.36818,1149.36818,1149.36818
2005-04-12,1154.07661,1154.07661,1154.07661,1154.07661
2005-04-11,1155.57604,1155.57604,1155.57604,1155.57604
2005-04-08,1153.65213,1153.65213,1153.65213,1153.65213
2005-04-07,1159.55061,1159.55061,1159.55061,1159.55061
2005-04-06,1152.66883,1152.66883,1152.66883,1152.66883
2005-04-05,1149.17047,1149.17047,1149.17047,1149.17047
2005-04-04,1142.45384,1142.45384,1142.45384,1142.45384
2005-04-01,1148.16354,1148.16354,1148.16354,1148.16354
2005-03-31,1151.18379,1151.18379,1151.18379,1151.18379
2005-03-30,1148.34354,1148.34354,1148.34354,1148.34354
2005-03-29,1140.0601,1140.0601,1140.0601,1140.0601
2005-03-28,1145.62673,1145.62673,1145.62673,1145.62673
2005-03-25,1147.03739,1147.03739,1147.03739,1147.03739
2005-03-24,1146.52168,1146.52168,1146.52168,1146.52168
2005-03-23,1147.59008,1147.59008,1147.59008,1147.59008
2005-03-22,1157.41285,1157.41285,1157.41285,1157.41285
2005-03-21,1162.07789,1162.07789,1162.07789,1162.07789
2005-03-18,1169.19072,1169.19072,1169.19072,1169.19072
2005-03-17,1170.84999,1170.84999,1170.84999,1170.84999
2005-03-16,1172.15179,1172.15179,1172.15179,1172.15179
2005-03-15,1178.01598,1178.01598,1178.01598,1178.01598
2005-03-14,1180.79567,1180.79567,1180.79567,1180.79567
2005-03-11,1181.57361,1181.57361,1181.57361,1181.57361
2005-03-10,1183.32982,1183.32982,1183.32982,1183.32982
2005-03-09,1185.56326,1185.56326,1185.56326,1185.56326
2005-03-08,1193.00157,1193.00157,1193.00157,1193.00157
2005-03-07,1192.30391,1192.30391,1192.30391,1192.30391
2005-03-04,1192.42709,1192.42709,1192.42709,1192.42709
2005-03-03,1178.78008,1178.78008,1178.78008,1178.78008
2005-03-02,1177.94341,1177.94341,1177.94341,1177.94341
2005-03-01,1179.96363,1179.96363,1179.96363,1179.96363
2005-02-28,1176.70263,1176.70263,1176.70263,1176.70263
2005-02-25,1177.13556,1177.13556,1177.13556,1177.13556
2005-02-24,1165.42915,1165.42915,1165.42915,1165.42915
2005-02-23,1160.73697,1160.73697,1160.73697,1160.73697
2005-02-22,1162.93464,1162.93464,1162.93464,1162.93464
2005-02-21,1169.35696,1169.35696,1169.35696,1169.35696
2005-02-18,1169.15691,1169.15691,1169.15691,1169.15691
2005-02-17,1167.52602,1167.52602,1167.52602,1167.52602
2005-02-16,1169.64707,1169.64707,1169.64707,1169.64707
2005-02-15,1172.31791,1172.31791,1172.31791,1172.31791
2005-02-14,1168.61838,1168.61838,1168.61838,1168.61838
2005-02-11,1163.29631,1163.29631,1163.29631,1163.29631
2005-02-10,1156.06801,1156.06801,1156.06801,1156.06801
2005-02-09,1149.07748,1149.07748,1149.07748,1149.07748
2005-02-08,1154.02663,1154.02663,1154.02663,1154.02663
2005-02-07,1156.22855,1156.22855,1156.22855,1156.22855
2005-02-04,1157.96926,1157.96926,1157.96926,1157.96926
2005-02-03,1147.03649,1147.03649,1147.03649,1147.03649
2005-02-02,1152.6825,1152.6825,1152.6825,1152.6825
2005-02-01,1147.97223,1147.97223,1147.97223,1147.97223
2005-01-31,1142.34996,1142.34996,1142.34996,1142.34996
2005-01-28,1133.39454,1133.39454,1133.39454,1133.39454
2005-01-27,1137.93302,1137.93302,1137.93302,1137.93302
2005-01-26,1137.96026,1137.96026,1137.96026,1137.96026
2005-01-25,1128.65031,1128.65031,1128.65031,1128.65031
2005-01-24,1128.37166,1128.37166,1128.37166,1128.37166
2005-01-21,1128.21846,1128.21846,1128.21846,1128.21846
2005-01-20,1130.98737,1130.98737,1130.98737,1130.98737
2005-01-19,1141.44973,1141.44973,1141.44973,1141.44973
2005-01-18,1146.44243,1146.44243,1146.44243,1146.44243
2005-01-17,1143.1596,1143.1596,1143.1596,1143.1596
2005-01-14,1141.07189,1141.07189,1141.07189,1141.07189
2005-01-13,1138.80322,1138.80322,1138.80322,1138.80322
2005-01-12,1145.90287,1145.90287,1145.90287,1145.90287
2005-01-11,1141.11394,1141.11394,1141.11394,1141.11394
2005-01-10,1144.14714,1144.14714,1144.14714,1144.14714
2005-01-07,1139.90552,1139.90552,1139.90552,1139.90552
2005-01-06,1142.08496,1142.08496,1142.08496,1142.08496
2005-01-05,1142.2519,1142.2519,1142.2519,1142.2519
2005-01-04,1148.8347,1148.8347,1148.8347,1148.8347
2005-01-03,1161.53483,1161.53483,1161.53483,1161.53483
2004-12-31,1169.34062,1169.34062,1169.34062,1169.34062
2004-12-30,1169.97711,1169.97711,1169.97711,1169.97711
2004-12-29,1165.80757,1165.80757,1165.80757,1165.80757
2004-12-28,1167.71539,1167.71539,1167.71539,1167.71539
2004-12-27,1162.8866,1162.8866,1162.8866,1162.8866
2004-12-24,1163.04848,1163.04848,1163.04848,1163.04848
2004-12-23,1159.71501,1159.71501,1159.71501,1159.71501
2004-12-22,1155.54285,1155.54285,1155.54285,1155.54285
2004-12-21,1150.13575,1150.13575,1150.13575,1150.13575
2004-12-20,1146.19447,1146.19447,1146.19447,1146.19447
2004-12-17,1139.28583,1139.28583,1139.28583,1139.28583
2004-12-16,1146.05571,1146.05571,1146.05571,1146.05571
2004-12-15,1150.45605,1150.45605,1150.45605,1150.45605
2004-12-14,1142.96912,1142.96912,1142.96912,1142.96912
2004-12-13,1139.60476,1139.60476,1139.60476,1139.60476
2004-12-10,1128.09499,1128.09499,1128.09499,1128.09499
2004-12-09,1129.51123,1129.51123,1129.51123,1129.51123
2004-12-08,1130.69447,1130.69447,1130.69447,1130.69447
2004-12-07,1135.33365,1135.33365,1135.33365,1135.33365
2004-12-06,1142.74104,1142.74104,1142.74104,1142.74104
2004-12-03,1144.32025,1144.32025,1144.32025,1144.32025
2004-12-02,1141.0609,1141.0609,1141.0609,1141.0609
2004-12-01,1139.46998,1139.46998,1139.46998,1139.46998
2004-11-30,1127.33914,1127.33914,1127.33914,1127.33914
2004-11-29,1132.52729,1132.52729,1132.52729,1132.52729
2004-11-26,1132.84487,1132.84487,1132.84487,1132.84487
2004-11-25,1132.95572,1132.95572,1132.95572,1132.95572
2004-11-24,1127.09954,1127.09954,1127.09954,1127.09954
2004-11-23,1121.9213,1121.9213,1121.9213,1121.9213
2004-11-22,1120.4386,1120.4386,1120.4386,1120.4386
2004-11-19,1121.20488,1121.20488,1121.20488,1121.20488
2004-11-18,1127.01399,1127.01399,1127.01399,1127.01399
2004-11-17,1128.17358,1128.17358,1128.17358,1128.17358
2004-11-16,1119.349,1119.349,1119.349,1119.349
2004-11-15,1124.59081,1124.59081,1124.59081,1124.59081
2004-11-12,1122.83631,1122.83631,1122.83631,1122.83631
2004-11-11,1112.22307,1112.22307,1112.22307,1112.22307
2004-11-10,1104.66698,1104.66698,1104.66698,1104.66698
2004-11-09,1105.4858,1105.4858,1105.4858,1105.4858
2004-11-08,1107.60057,1107.60057,1107.60057,1107.60057
2004-11-05,1108.5023,1108.5023,1108.5023,1108.5023
2004-11-04,1102.02395,1102.02395,1102.02395,1102.02395
2004-11-03,1090.3836,1090.3836,1090.3836,1090.3836
2004-11-02,1078.9224,1078.9224,1078.9224,1078.9224
2004-11-01,1075.61675,1075.61675,1075.61675,1075.61675
2004-10-29,1072.69834,1072.69834,1072.69834,1072.69834
2004-10-28,1072.65053,1072.65053,1072.65053,1072.65053
2004-10-27,1068.27586,1068.27586,1068.27586,1068.27586
2004-10-26,1056.37072,1056.37072,1056.37072,1056.37072
2004-10-25,1047.08403,1047.08403,1047.08403,1047.08403
2004-10-22,1049.82217,1049.82217,1049.82217,1049.82217
2004-10-21,1054.6742,1054.6742,1054.6742,1054.6742
2004-10-20,1051.09085,1051.09085,1051.09085,1051.09085
2004-10-19,1052.37555,1052.37555,1052.37555,1052.37555
2004-10-18,1053.42303,1053.42303,1053.42303,1053.42303
2004-10-15,1051.21513,1051.21513,1051.21513,1051.21513
2004-10-14,1047.00854,1047.00854,1047.00854,1047.00854
2004-10-13,1051.65691,1051.65691,1051.65691,1051.65691
2004-10-12,1056.89125,1056.89125,1056.89125,1056.89125
2004-10-11,1064.64793,1064.64793,1064.64793,1064.64793
